Year,Month,Zone,Item,Manpower,Target,Sales
2026,August,Bagerhat Zone,Premium Basmati 1 kg (T),5,155520,"23,100.00"
2026,August,Bagerhat Zone,Premium katari Ghee Bhog 5 kg (T),3,155520,"28,270.00"
2026,August,Bagerhat Zone,Roast Masala 35gm (C),1,155520,"4,066.00"
2026,August,Bagerhat Zone,Suji 200 g,7,155520,"38,166.00"
2026,August,Bagerhat Zone,Suji 500 g,7,155520,"129,854.00"
2026,August,Bagerhat Zone,Tea DUST 500 gm,5,155520,"76,635.00"
2026,August,Bagerhat Zone,Tea LEAF 500 gm,4,155520,"29,826.00"
2026,August,Barishal Zone,Atash 25 Kg (C),1,380160,"71,060.00"
2026,August,Barishal Zone,Atta 1 kg,9,380160,"1,375,832.00"
2026,August,Barishal Zone,Atta 2 kg,8,380160,"120,894.00"
2026,August,Barishal Zone,Atta 5 kg,7,380160,"238,011.00"
2026,August,Barishal Zone,Biryani Masala 40gm (C),6,380160,"4,700.00"
2026,August,Barishal Zone,Brown Atta 1 kg,7,380160,"150,536.00"
2026,August,Barishal Zone,Chicken Masala 100gm (C),4,380160,"4,313.14"
2026,August,Barishal Zone,Chinigura Premium 1 kg (T),8,380160,"697,410.00"
2026,August,Barishal Zone,Deshi Basmoti 25 Kg (C),1,380160,"2,375.00"
2026,August,Barishal Zone,Deshi Basmoti 5 Kg (T),5,380160,"19,250.00"
2026,August,Barishal Zone,Essential Miniket 10 kg(T),3,380160,"31,500.00"
2026,August,Barishal Zone,Essential Mustard Oil 16 Kg Tin,9,380160,"980,930.00"
2026,August,Barishal Zone,Essential Mustard Oil 8 Kg Tin,9,380160,"188,525.00"
2026,August,Barishal Zone,Essentials Chili Powder 5 Kg,3,380160,"22,200.00"
2026,August,Barishal Zone,Essentials Turmeric Powder 5 Kg,5,380160,"42,050.00"
2026,August,Barishal Zone,Iodized Salt 1 kg,10,380160,"222,850.00"
2026,August,Barishal Zone,Iodized Salt 500gm,1,380160,975.00
2026,August,Barishal Zone,Katari Najir 10 kg (T),3,380160,"11,520.00"
2026,August,Barishal Zone,Katari Najir 25 kg (C),1,380160,"4,180.00"
2026,August,Barishal Zone,Katari Najir 5 kg (T),5,380160,"39,410.00"
2026,August,Barishal Zone,Lachcha Semai 200gm (C),5,380160,"19,760.00"
2026,August,Barishal Zone,Lentil Medium- 25 Kg (C),1,380160,"2,225.00"
2026,August,Barishal Zone,Maida 1 kg,9,380160,"567,071.00"
2026,August,Barishal Zone,Maida 25 kg (C),6,380160,"3,392,200.00"
2026,August,Barishal Zone,Meat Masala 100gm (C),3,380160,"1,763.16"
2026,August,Barishal Zone,Miniket 25 kg (C),2,380160,"57,375.00"
2026,August,Barishal Zone,Miniket 5 kg (T),7,380160,"51,345.00"
2026,August,Barishal Zone,Mustard Oil 5 Liter,6,380160,"74,025.00"
2026,August,Barishal Zone,Mustard Oil 8 Liter,8,380160,"113,800.00"
2026,August,Barishal Zone,Mustard oil 1000 ML,5,380160,"21,140.00"
2026,August,Barishal Zone,Mustard oil 200 ML,9,380160,"37,528.50"
2026,August,Barishal Zone,Mustard oil 250 ML,3,380160,"23,147.00"
2026,August,Barishal Zone,Mustard oil 500 ML,9,380160,"14,352.00"
2026,August,Barishal Zone,Mustard oil 80 ML,8,380160,"38,054.00"
2026,August,Barishal Zone,Paijam 25 kg (C),3,380160,"534,795.00"
2026,August,Barishal Zone,Premium Basmati 1 kg (T),3,380160,"3,150.00"
2026,August,Barishal Zone,Premium katari Ghee Bhog 5 kg (T),1,380160,"22,790.00"
2026,August,Barishal Zone,Roast Masala 35gm (C),3,380160,"1,712.00"
2026,August,Barishal Zone,Suji 500 g,10,380160,"286,074.00"
2026,August,Barishal Zone,Tea DUST 500 gm,6,380160,"88,725.00"
2026,August,Barishal Zone,Tea LEAF 500 gm,4,380160,"32,859.00"
2026,August,Bhola Zone,Atash 25 Kg (C),1,95040,"48,450.00"
2026,August,Bhola Zone,Atta 1 kg,5,95040,"919,381.00"
2026,August,Bhola Zone,Atta 25 kg,5,95040,"16,575.00"
2026,August,Bhola Zone,Atta 5 kg,1,95040,530.00
2026,August,Bhola Zone,Biryani Masala 40gm (C),2,95040,"1,350.00"
2026,August,Bhola Zone,Brown Atta 1 kg,5,95040,"112,961.00"
2026,August,Bhola Zone,Chicken Masala 100gm (C),3,95040,"3,499.34"
2026,August,Bhola Zone,Chinigura Premium 1 kg (T),5,95040,"176,820.00"
2026,August,Bhola Zone,Deshi Basmoti 5 Kg (T),1,95040,"4,950.00"
2026,August,Bhola Zone,Essential Miniket 10 kg(T),3,95040,"5,400.00"
2026,August,Bhola Zone,Essential Mustard Oil 16 Kg Tin,5,95040,"806,090.00"
2026,August,Bhola Zone,Essential Mustard Oil 8 Kg Tin,5,95040,"131,710.00"
2026,August,Bhola Zone,Essentials Chili Powder 5 Kg,3,95040,"62,900.00"
2026,August,Bhola Zone,Essentials Turmeric Powder 5 Kg,4,95040,"25,550.00"
2026,August,Bhola Zone,Iodized Salt 1 kg,5,95040,"181,473.00"
2026,August,Bhola Zone,Katari Najir 5 kg (T),4,95040,"32,335.00"
2026,August,Bhola Zone,Lachcha Semai 200gm (C),3,95040,"25,498.00"
2026,August,Bhola Zone,Lentil Medium- 25 Kg (C),3,95040,"78,325.00"
2026,August,Bhola Zone,Lentil Small- 25 Kg (C),1,95040,"45,600.00"
2026,August,Bhola Zone,Maida 1 kg,5,95040,"123,327.00"
2026,August,Bhola Zone,Meat Masala 100gm (C),2,95040,167.92
2026,August,Bhola Zone,Miniket 25 kg (C),1,95040,"4,250.00"
2026,August,Bhola Zone,Miniket 5 kg (T),4,95040,"47,680.00"
2026,August,Bhola Zone,Mustard Oil 5 Liter,4,95040,"15,275.00"
2026,August,Bhola Zone,Mustard Oil 8 Liter,1,95040,"23,710.00"
2026,August,Bhola Zone,Mustard oil 1000 ML,3,95040,"28,388.00"
2026,August,Bhola Zone,Mustard oil 200 ML,5,95040,"30,353.00"
2026,August,Bhola Zone,Mustard oil 250 ML,2,95040,"6,873.00"
2026,August,Bhola Zone,Mustard oil 500 ML,3,95040,"17,784.00"
2026,August,Bhola Zone,Mustard oil 80 ML,5,95040,"40,677.50"
2026,August,Bhola Zone,Paijam 25 kg (C),1,95040,"12,120.00"
2026,August,Bhola Zone,Premium Basmati 1 kg (T),2,95040,"3,150.00"
2026,August,Bhola Zone,Red Lentil 1 kg,4,95040,"39,871.00"
2026,August,Bhola Zone,Roast Masala 35gm (C),3,95040,"2,140.00"
2026,August,Bhola Zone,Suji 200 g,2,95040,"14,544.00"
2026,August,Bhola Zone,Suji 500 g,5,95040,"505,934.00"
2026,August,Bhola Zone,Tea LEAF 500 gm,4,95040,"53,610.00"
2026,August,Bogura Zone,Atash 25 Kg (C),1,181440,"3,230.00"
2026,August,Bogura Zone,Atta 1 kg,5,181440,"152,564.50"
2026,August,Bogura Zone,Atta 5 kg,1,181440,"27,079.00"
2026,August,Bogura Zone,Biryani Masala 40gm (C),1,181440,200.00
2026,August,Bogura Zone,Brown Atta 1 kg,5,181440,"100,139.00"
2026,August,Bogura Zone,Chicken Masala 100gm (C),1,181440,976.56
2026,August,Bogura Zone,Chinigura Premium 1 kg (T),4,181440,"51,870.00"
2026,August,Bogura Zone,Essential Miniket 10 kg(T),1,181440,"2,700.00"
2026,August,Bogura Zone,Iodized Salt 1 kg,5,181440,"257,671.00"
2026,August,Bogura Zone,Iodized Salt 500gm,5,181440,"117,448.00"
2026,August,Bogura Zone,Lachcha Semai 200gm (C),1,181440,494.00
2026,August,Bogura Zone,Maida 1 kg,5,181440,"20,675.00"
2026,August,Bogura Zone,Meat Masala 100gm (C),1,181440,503.76
2026,August,Bogura Zone,Miniket 5 kg (T),1,181440,910.00
2026,August,Bogura Zone,Mustard oil 1000 ML,2,181440,"5,738.00"
2026,August,Bogura Zone,Mustard oil 250 ML,2,181440,"3,239.00"
2026,August,Bogura Zone,Mustard oil 500 ML,2,181440,"4,368.00"
2026,August,Bogura Zone,Mustard oil 80 ML,4,181440,"4,929.00"
2026,August,Bogura Zone,Premium Basmati 1 kg (T),1,181440,"4,550.00"
2026,August,Bogura Zone,Red Lentil 1 kg,1,181440,584.00
2026,August,Bogura Zone,Roast Masala 35gm (C),1,181440,321.00
2026,August,Bogura Zone,Suji 200 g,4,181440,"10,579.00"
2026,August,Bogura Zone,Suji 500 g,5,181440,"37,684.00"
2026,August,Brahmanbaria Zone,Atta 1 kg,8,155520,"2,968,548.00"
2026,August,Brahmanbaria Zone,Atta 2 kg,5,155520,"531,286.00"
2026,August,Brahmanbaria Zone,Atta 5 kg,7,155520,"1,352,844.00"
2026,August,Brahmanbaria Zone,Biryani Masala 40gm (C),2,155520,"3,800.00"
2026,August,Brahmanbaria Zone,Brown Atta 1 kg,8,155520,"294,816.00"
2026,August,Brahmanbaria Zone,Chinigura Premium 1 kg (T),8,155520,"2,943,360.00"
2026,August,Brahmanbaria Zone,Essential Miniket 10 kg(T),2,155520,"12,600.00"
2026,August,Brahmanbaria Zone,Essential Mustard Oil 16 Kg Tin,7,155520,"308,430.00"
2026,August,Brahmanbaria Zone,Essential Mustard Oil 8 Kg Tin,2,155520,"12,040.00"
2026,August,Brahmanbaria Zone,Essential Puffed Rice 400 Gm,4,155520,"25,974.00"
2026,August,Brahmanbaria Zone,Essentials Chili Powder 5 Kg,3,155520,"131,350.00"
2026,August,Brahmanbaria Zone,Essentials Turmeric Powder 5 Kg,4,155520,"42,300.00"
2026,August,Brahmanbaria Zone,Iodized Salt 1 kg,8,155520,"425,582.00"
2026,August,Brahmanbaria Zone,Iodized Salt 500gm,6,155520,"90,407.00"
2026,August,Brahmanbaria Zone,Katari Najir 10 kg (T),4,155520,"63,720.00"
2026,August,Brahmanbaria Zone,Katari Najir 5 kg (T),5,155520,"83,340.00"
2026,August,Brahmanbaria Zone,Lachcha Semai 200gm (C),3,155520,"4,522.00"
2026,August,Brahmanbaria Zone,Lentil Medium- 25 Kg (C),4,155520,"56,075.00"
2026,August,Brahmanbaria Zone,Lentil Small- 25 Kg (C),1,155520,"2,600.00"
2026,August,Brahmanbaria Zone,Maida 1 kg,8,155520,"323,934.00"
2026,August,Brahmanbaria Zone,Meat Masala 100gm (C),1,155520,251.88
2026,August,Brahmanbaria Zone,Miniket 5 kg (T),3,155520,"8,645.00"
2026,August,Brahmanbaria Zone,Mustard Oil 5 Liter,8,155520,"198,575.00"
2026,August,Brahmanbaria Zone,Mustard Oil 8 Liter,7,155520,"153,410.00"
2026,August,Brahmanbaria Zone,Mustard oil 1000 ML,6,155520,"20,536.00"
2026,August,Brahmanbaria Zone,Mustard oil 200 ML,7,155520,"65,976.50"
2026,August,Brahmanbaria Zone,Mustard oil 250 ML,5,155520,"20,382.00"
2026,August,Brahmanbaria Zone,Mustard oil 500 ML,6,155520,"24,492.00"
2026,August,Brahmanbaria Zone,Mustard oil 80 ML,7,155520,"45,845.00"
2026,August,Brahmanbaria Zone,Premium Basmati 1 kg (T),2,155520,"9,100.00"
2026,August,Brahmanbaria Zone,Premium katari Ghee Bhog 5 kg (T),6,155520,"434,150.00"
2026,August,Brahmanbaria Zone,Red Lentil 1 kg,2,155520,"16,895.00"
2026,August,Brahmanbaria Zone,Suji 200 g,2,155520,"33,188.00"
2026,August,Brahmanbaria Zone,Suji 500 g,8,155520,"342,042.00"
2026,August,Brahmanbaria Zone,Tea CD 500 gm,1,155520,"8,190.00"
2026,August,Brahmanbaria Zone,Tea LEAF 500 gm,8,155520,"56,703.00"
2026,August,Chakbazar Zone,Atta 1 kg,6,172800,"1,410,399.50"
2026,August,Chakbazar Zone,Essential Puffed Rice 400 Gm,2,172800,"2,052.00"
2026,September,Agrabad Zone,Atta 1 kg,2,130680,"107,815.50"
2026,September,Agrabad Zone,Atta 5 kg,2,130680,"34,072.00"
2026,September,Agrabad Zone,Brown Atta 1 kg,2,130680,"87,995.00"
2026,September,Agrabad Zone,Chinigura Premium 1 kg (T),1,130680,"84,210.00"
2026,September,Agrabad Zone,Essential Mustard Oil 16 Kg Tin,2,130680,"113,900.00"
2026,September,Agrabad Zone,Essential Mustard Oil 8 Kg Tin,2,130680,"12,215.00"
2026,September,Agrabad Zone,Essential Puffed Rice 400 Gm,1,130680,"1,296.00"
2026,September,Agrabad Zone,Iodized Salt 1 kg,2,130680,"47,449.50"
2026,September,Agrabad Zone,Iodized Salt 500gm,2,130680,"31,792.50"
2026,September,Agrabad Zone,Katari Atop 25 kg (C),1,130680,"11,550.00"
2026,September,Agrabad Zone,Katari Ghee Bhog 25 kg (C),1,130680,"6,825.00"
2026,September,Agrabad Zone,Katari Najir 10 kg (T),1,130680,"5,760.00"
2026,September,Agrabad Zone,Katari Najir 25 kg (C),1,130680,"6,270.00"
2026,September,Agrabad Zone,Katari Najir 5 kg (T),2,130680,"4,850.00"
2026,September,Agrabad Zone,Lentil Medium- 25 Kg (C),2,130680,"20,475.00"
2026,September,Agrabad Zone,Maida 1 kg,2,130680,"63,806.00"
2026,September,Agrabad Zone,Maida 25 kg (C),1,130680,"5,175.00"
2026,September,Agrabad Zone,Mustard oil 1000 ML,1,130680,"1,812.00"
2026,September,Agrabad Zone,Mustard oil 200 ML,1,130680,"1,524.00"
2026,September,Agrabad Zone,Mustard oil 250 ML,1,130680,869.00
2026,September,Agrabad Zone,Mustard oil 500 ML,1,130680,624.00
2026,September,Agrabad Zone,Mustard oil 80 ML,1,130680,"1,934.50"
2026,September,Agrabad Zone,Premium katari Ghee Bhog 5 kg (T),2,130680,"7,950.00"
2026,September,Agrabad Zone,Red Lentil 1 kg,2,130680,"40,946.00"
2026,September,Agrabad Zone,Suji 500 g,2,130680,"65,640.00"
2026,September,Bagerhat Zone,Atta 1 kg,7,155520,"656,414.50"
2026,September,Bagerhat Zone,Atta 5 kg,3,155520,"64,941.00"
2026,September,Bagerhat Zone,Biryani Masala 40gm (C),5,155520,"18,000.00"
2026,September,Bagerhat Zone,Brown Atta 1 kg,7,155520,"83,630.00"
2026,September,Bagerhat Zone,Chicken Masala 100gm (C),2,155520,"9,277.32"
2026,September,Bagerhat Zone,Chinigura Premium 1 kg (T),7,155520,"303,450.00"
2026,September,Bagerhat Zone,Chinigura Premium-New 25 kg (C),1,155520,"54,750.00"
2026,September,Bagerhat Zone,Deshi Basmoti 5 Kg (T),6,155520,"51,700.00"
2026,September,Bagerhat Zone,Essential Miniket 10 kg(T),2,155520,"18,000.00"
2026,September,Bagerhat Zone,Essential Mustard Oil 16 Kg Tin,7,155520,"385,250.00"
2026,September,Bagerhat Zone,Essential Mustard Oil 8 Kg Tin,7,155520,"232,085.00"
2026,September,Bagerhat Zone,Essential Puffed Rice 400 Gm,1,155520,108.00
2026,September,Bagerhat Zone,Essentials Turmeric Powder 5 Kg,3,155520,"6,000.00"
2026,September,Bagerhat Zone,Iodized Salt 1 kg,5,155520,"61,500.50"
2026,September,Bagerhat Zone,Iodized Salt 500gm,6,155520,"63,364.00"
2026,September,Bagerhat Zone,Katari Najir 5 kg (T),6,155520,"66,445.00"
2026,September,Bagerhat Zone,Lachcha Semai 200gm (C),5,155520,"36,138.00"
2026,September,Bagerhat Zone,Maida 1 kg,7,155520,"173,130.00"
2026,September,Bagerhat Zone,Maida 25 kg (C),2,155520,"169,050.00"
2026,September,Bagerhat Zone,Meat Masala 100gm (C),2,155520,"4,281.96"
2026,September,Bagerhat Zone,Miniket 25 kg (C),1,155520,"51,000.00"
2026,September,Bagerhat Zone,Miniket 5 kg (T),6,155520,"47,320.00"
2026,September,Bagerhat Zone,Mustard Oil 1000 ML with CP,1,155520,"1,812.00"
2026,September,Bagerhat Zone,Mustard Oil 5 Liter,4,155520,"23,500.00"
2026,September,Bagerhat Zone,Mustard Oil 8 Liter,1,155520,"28,440.00"
2026,September,Bagerhat Zone,Mustard oil 1000 ML,3,155520,"8,456.00"
2026,September,Bagerhat Zone,Mustard oil 200 ML,5,155520,"22,796.50"
2026,September,Bagerhat Zone,Mustard oil 250 ML,3,155520,"18,723.00"
2026,September,Bagerhat Zone,Mustard oil 500 ML,4,155520,"6,864.00"
2026,September,Bagerhat Zone,Mustard oil 80 ML,7,155520,"23,770.50"
2026,September,Bagerhat Zone,Premium Basmati 1 kg (T),7,155520,"31,850.00"
2026,September,Bagerhat Zone,Premium katari Ghee Bhog 5 kg (T),3,155520,"22,260.00"
2026,September,Bagerhat Zone,Roast Masala 35gm (C),2,155520,"5,510.50"
2026,September,Bagerhat Zone,Suji 200 g,7,155520,"33,388.00"
2026,September,Bagerhat Zone,Suji 500 g,7,155520,"75,120.00"
2026,September,Bagerhat Zone,Tea DUST 500 gm,5,155520,"21,060.00"
2026,September,Bagerhat Zone,Tea LEAF 500 gm,3,155520,"30,615.00"
2026,September,Barishal Zone,Atta 1 kg,8,380160,"749,543.00"
2026,September,Barishal Zone,Atta 2 kg,4,380160,"66,011.00"
2026,September,Barishal Zone,Atta 5 kg,6,380160,"223,952.00"
2026,September,Barishal Zone,Biryani Masala 40gm (C),4,380160,"2,100.00"
2026,September,Barishal Zone,Brown Atta 1 kg,5,380160,"94,055.00"
2026,September,Barishal Zone,Chicken Masala 100gm (C),2,380160,"8,138.00"
2026,September,Barishal Zone,Chinigura Premium 1 kg (T),4,380160,"150,780.00"
2026,September,Barishal Zone,Deshi Basmoti 25 Kg (C),1,380160,"21,375.00"
2026,September,Barishal Zone,Deshi Basmoti 5 Kg (T),4,380160,"52,250.00"
2026,September,Barishal Zone,Essential Miniket 10 kg(T),2,380160,"2,700.00"
2026,September,Barishal Zone,Essential Mustard Oil 16 Kg Tin,7,380160,"686,750.00"
2026,September,Barishal Zone,Essential Mustard Oil 8 Kg Tin,6,380160,"123,895.00"
2026,September,Barishal Zone,Essentials Chili Powder 5 Kg,3,380160,"13,700.00"
2026,September,Barishal Zone,Essentials Turmeric Powder 5 Kg,3,380160,"28,500.00"
2026,September,Barishal Zone,Iodized Salt 1 kg,5,380160,"177,916.00"
2026,September,Barishal Zone,Iodized Salt 500gm,1,380160,"6,840.00"
2026,September,Barishal Zone,Katari Najir 10 kg (T),1,380160,"1,920.00"
2026,September,Barishal Zone,Katari Najir 25 kg (C),1,380160,"91,960.00"
2026,September,Barishal Zone,Katari Najir 5 kg (T),3,380160,"23,280.00"
2026,September,Barishal Zone,Lachcha Semai 200gm (C),5,380160,"15,960.00"
2026,September,Barishal Zone,Lentil Medium- 25 Kg (C),1,380160,"2,275.00"
2026,September,Barishal Zone,Lentil Small- 25 Kg (C),1,380160,"29,500.00"
2026,September,Barishal Zone,Maida 1 kg,5,380160,"126,246.00"
2026,September,Barishal Zone,Maida 25 kg (C),4,380160,"208,725.00"
2026,September,Barishal Zone,Meat Masala 100gm (C),3,380160,"5,121.56"
2026,September,Barishal Zone,Miniket 5 kg (T),6,380160,"51,870.00"
2026,September,Barishal Zone,Mustard Oil 5 Liter,3,380160,"71,675.00"
2026,September,Barishal Zone,Mustard Oil 8 Liter,2,380160,"7,900.00"
2026,September,Barishal Zone,Mustard oil 1000 ML,4,380160,"12,684.00"
2026,September,Barishal Zone,Mustard oil 200 ML,8,380160,"17,272.00"
2026,September,Barishal Zone,Mustard oil 250 ML,3,380160,790.00
2026,September,Barishal Zone,Mustard oil 500 ML,6,380160,"23,556.00"
2026,September,Barishal Zone,Mustard oil 80 ML,7,380160,"26,102.50"
2026,September,Barishal Zone,Paijam 25 kg (C),1,380160,"18,180.00"
2026,September,Barishal Zone,Premium Basmati 1 kg (T),4,380160,"10,500.00"
2026,September,Barishal Zone,Roast Masala 35gm (C),3,380160,588.50
2026,September,Barishal Zone,Suji 500 g,7,380160,"181,800.00"
2026,September,Barishal Zone,Tea DUST 500 gm,4,380160,"59,280.00"
2026,September,Barishal Zone,Tea LEAF 500 gm,4,380160,"35,685.00"
2026,September,Bhola Zone,Atta 1 kg,6,95040,"601,716.50"
2026,September,Bhola Zone,Atta 25 kg,3,95040,"28,275.00"
2026,September,Bhola Zone,Atta 5 kg,2,95040,"14,097.00"
2026,September,Bhola Zone,Biryani Masala 40gm (C),4,95040,"4,300.00"
2026,September,Bhola Zone,Brown Atta 1 kg,6,95040,"73,710.00"
2026,September,Bhola Zone,Chicken Masala 100gm (C),1,95040,569.66
2026,September,Bhola Zone,Chinigura Premium 1 kg (T),4,95040,"23,100.00"
2026,September,Bhola Zone,Essential Miniket 10 kg(T),2,95040,"7,200.00"
2026,September,Bhola Zone,Essential Mustard Oil 16 Kg Tin,6,95040,"365,150.00"
2026,September,Bhola Zone,Essential Mustard Oil 8 Kg Tin,6,95040,"115,170.00"
2026,September,Bhola Zone,Essentials Chili Powder 5 Kg,3,95040,"83,900.00"
2026,September,Bhola Zone,Essentials Turmeric Powder 5 Kg,4,95040,"15,000.00"
2026,September,Bhola Zone,Iodized Salt 1 kg,5,95040,"66,744.50"
2026,September,Bhola Zone,Katari Najir 5 kg (T),3,95040,"13,580.00"
2026,September,Bhola Zone,Lachcha Semai 200gm (C),2,95040,"14,782.00"
2026,September,Bhola Zone,Lentil Medium- 25 Kg (C),4,95040,"59,150.00"
2026,September,Bhola Zone,Lentil Small- 25 Kg (C),1,95040,"14,750.00"
2026,September,Bhola Zone,Maida 1 kg,6,95040,"41,356.00"
2026,September,Bhola Zone,Meat Masala 100gm (C),1,95040,"1,091.48"
2026,September,Bhola Zone,Miniket 25 kg (C),1,95040,"61,625.00"
2026,September,Bhola Zone,Miniket 5 kg (T),5,95040,"43,225.00"
2026,September,Bhola Zone,Mustard Oil 5 Liter,3,95040,"17,625.00"
2026,September,Bhola Zone,Mustard Oil 8 Liter,1,95040,"7,900.00"
2026,September,Bhola Zone,Mustard oil 1000 ML,1,95040,"1,208.00"
2026,September,Bhola Zone,Mustard oil 200 ML,5,95040,"8,890.00"
2026,September,Bhola Zone,Mustard oil 250 ML,2,95040,"2,686.00"
2026,September,Bhola Zone,Mustard oil 500 ML,2,95040,"3,276.00"
2026,September,Bhola Zone,Mustard oil 80 ML,5,95040,"16,430.00"
2026,September,Bhola Zone,Paijam 25 kg (C),1,95040,"112,110.00"
2026,September,Bhola Zone,Red Lentil 1 kg,3,95040,"33,394.00"
2026,September,Bhola Zone,Roast Masala 35gm (C),3,95040,"2,247.00"
2026,September,Bhola Zone,Suji 200 g,2,95040,"2,295.00"
2026,September,Bhola Zone,Suji 500 g,6,95040,"267,080.00"
2026,September,Bhola Zone,Tea LEAF 500 gm,4,95040,"26,130.00"
2026,September,Bogura Zone,Atta 1 kg,4,181440,"95,988.00"
2026,September,Bogura Zone,Biryani Masala 40gm (C),1,181440,550.00
2026,September,Bogura Zone,Brown Atta 1 kg,4,181440,"73,615.00"
2026,September,Bogura Zone,Chinigura Premium 1 kg (T),3,181440,"68,880.00"
2026,September,Bogura Zone,Essential Mustard Oil 16 Kg Tin,1,181440,"3,350.00"
2026,September,Bogura Zone,Essentials Turmeric Powder 5 Kg,1,181440,"1,500.00"
2026,September,Bogura Zone,Iodized Salt 1 kg,4,181440,"72,483.00"
2026,September,Bogura Zone,Iodized Salt 500gm,4,181440,"59,929.00"
2026,September,Bogura Zone,Maida 1 kg,2,181440,"12,948.00"
2026,September,Bogura Zone,Mustard oil 200 ML,1,181440,127.00
2026,September,Bogura Zone,Mustard oil 250 ML,1,181440,474.00
2026,September,Bogura Zone,Mustard oil 500 ML,1,181440,936.00
2026,September,Bogura Zone,Mustard oil 80 ML,1,181440,"1,431.00"
2026,September,Bogura Zone,Premium Basmati 1 kg (T),2,181440,"22,750.00"
2026,September,Bogura Zone,Suji 200 g,3,181440,"9,345.00"
2026,September,Bogura Zone,Suji 500 g,2,181440,"18,520.00"
2026,September,Brahmanbaria Zone,Atta 1 kg,8,155520,"1,850,483.50"
2026,September,Brahmanbaria Zone,Atta 2 kg,4,155520,"214,149.00"
2026,September,Brahmanbaria Zone,Atta 5 kg,6,155520,"829,280.00"
2026,September,Brahmanbaria Zone,Biryani Masala 40gm (C),1,155520,600.00
2026,September,Brahmanbaria Zone,Brown Atta 1 kg,8,155520,"199,920.00"
2026,September,Brahmanbaria Zone,Chinigura Premium 1 kg (T),8,155520,"1,593,900.00"
2026,September,Brahmanbaria Zone,Essential Miniket 10 kg(T),1,155520,"1,800.00"
2026,September,Brahmanbaria Zone,Essential Mustard Oil 16 Kg Tin,6,155520,"157,100.00"
2026,September,Brahmanbaria Zone,Essential Mustard Oil 8 Kg Tin,1,155520,"12,190.00"
2026,September,Brahmanbaria Zone,Essential Puffed Rice 400 Gm,3,155520,"4,698.00"
2026,September,Brahmanbaria Zone,Essentials Chili Powder 5 Kg,1,155520,"39,250.00"
2026,September,Brahmanbaria Zone,Essentials Turmeric Powder 5 Kg,3,155520,"12,000.00"
2026,September,Brahmanbaria Zone,Iodized Salt 1 kg,8,155520,"430,922.00"
2026,September,Brahmanbaria Zone,Iodized Salt 500gm,6,155520,"106,136.00"
2026,September,Brahmanbaria Zone,Katari Najir 10 kg (T),3,155520,"119,040.00"
2026,September,Brahmanbaria Zone,Katari Najir 5 kg (T),5,155520,"63,050.00"
2026,September,Brahmanbaria Zone,Lachcha Semai 200gm (C),2,155520,"2,242.00"
2026,September,Brahmanbaria Zone,Lentil Medium- 25 Kg (C),3,155520,"18,100.00"
2026,September,Brahmanbaria Zone,Maida 1 kg,7,155520,"224,851.00"
2026,September,Brahmanbaria Zone,Miniket 5 kg (T),3,155520,"5,915.00"
2026,September,Brahmanbaria Zone,Mustard Oil 5 Liter,6,155520,"54,050.00"
2026,September,Brahmanbaria Zone,Mustard Oil 8 Liter,6,155520,"42,660.00"
2026,September,Brahmanbaria Zone,Mustard oil 1000 ML,1,155520,302.00
2026,September,Brahmanbaria Zone,Mustard oil 200 ML,7,155520,"36,068.00"
2026,September,Brahmanbaria Zone,Mustard oil 250 ML,3,155520,"3,792.00"
2026,September,Brahmanbaria Zone,Mustard oil 500 ML,4,155520,"6,240.00"
2026,September,Brahmanbaria Zone,Mustard oil 80 ML,8,155520,"28,249.00"
2026,September,Brahmanbaria Zone,Premium Basmati 1 kg (T),3,155520,"14,700.00"
2026,September,Brahmanbaria Zone,Premium katari Ghee Bhog 5 kg (T),6,155520,"122,960.00"
2026,September,Brahmanbaria Zone,Red Lentil 1 kg,3,155520,"4,956.00"
2026,September,Brahmanbaria Zone,Suji 200 g,1,155520,"23,381.00"
2026,September,Brahmanbaria Zone,Suji 500 g,8,155520,"226,560.00"
2026,September,Brahmanbaria Zone,Tea LEAF 500 gm,8,155520,"67,275.00"
2026,September,Chakbazar Zone,Atta 1 kg,6,172800,"802,109.00"
2026,September,Chakbazar Zone,Atta 2 kg,1,172800,666.00
2026,September,Chakbazar Zone,Atta 5 kg,4,172800,"402,212.00"
2026,September,Chakbazar Zone,Biryani Masala 40gm (C),1,172800,250.00
2026,September,Chakbazar Zone,Brown Atta 1 kg,6,172800,"223,060.00"
2026,September,Chakbazar Zone,Chicken Masala 100gm (C),1,172800,976.56
2026,September,Chakbazar Zone,Chinigura Premium 1 kg (T),4,172800,"330,330.00"
2026,September,Chakbazar Zone,Essential Mustard Oil 16 Kg Tin,6,172800,"418,750.00"
2026,September,Chakbazar Zone,Essential Mustard Oil 8 Kg Tin,2,172800,"15,705.00"
2026,September,Chakbazar Zone,Essential Puffed Rice 400 Gm,2,172800,594.00
2026,September,Chakbazar Zone,Essentials Chili Powder 5 Kg,3,172800,"52,050.00"
2026,September,Chakbazar Zone,Essentials Turmeric Powder 5 Kg,2,172800,"9,000.00"
2026,September,Chakbazar Zone,Iodized Salt 1 kg,5,172800,"540,947.50"
2026,September,Chakbazar Zone,Iodized Salt 500gm,5,172800,"132,180.50"
2026,September,Chakbazar Zone,Katari Najir 5 kg (T),2,172800,"19,885.00"
